,用户名称,用户性别,用户id,vip等级,用户评论,评论点赞次数,评论时间
0,萝卜白菜都不爱吃,女,286459316,4,你不是在海南求生吗[doge],0,1629197336
0,凉城鸭鸭,保密,392255172,4,衰小伙，你被成杰收买了吗[doge],0,1629197288
0,bili_83375505283,保密,510250702,2,一个小时凉透了,0,1629197243
0,木之本樱不在,女,24949215,5,小羊好可爱,0,1629196930
0,37岁离异带两娃,保密,480366049,4,从海岛抽空来吃羊肉,0,1629196906
0,艾尤夕,男,490901158,4,7月30拍的.....真久,0,1629196843
0,玄冰之兕,男,628932391,4,谢谢？不客气,0,1629196818
0,わた雲,女,5638448,6,想起了在宁夏实习的时光，每天都是大块的牛羊肉[羞羞][羞羞]回学校后都吃不到了[笑哭],0,1629196814
0,多想睡个好觉,男,451333853,4,饭点发视频，这三连我点了[热词系列_三连],0,1629196829
0,十秒阎萝王OuO,保密,13937168,5,省流助手：宁夏滩羊肉，妙~~~~啊~~~~,0,1629196581
0,bili_86483443548,保密,1049410567,2,绵羊，腥不腥我不知道，反正一定不柴[doge],0,1629196376
0,囍囍jd,男,1416533766,2,帅小伙 更新快点！,0,1629196393
0,基尔伯特系,男,384430382,5,嗯？                    [doge][doge][doge]                 [doge]                            [doge]             [doge]                                  [doge]           [doge]                                        [doge]           [doge]                                      [doge]                                                    [doge]                                             [doge]                                       [doge]                                    [doge]                                  [doge]                                   [doge]                                  [doge]                                                                                    [doge],0,1629196337
0,孤猫诶,保密,506453216,4,手里的泡面突然就不香了,0,1629196333
0,youkamama,保密,9836676,5,链接呢,0,1629196300
0,rosipes,男,1727859,6,我去听歌识曲解救一下那个BGM看到评论区有个老哥留言解救一下[笑哭],0,1629195706
0,仓鼠AFK,保密,4971684,5,[doge]没想到阿婆主居然先我一步尝试了这个，看《山海情》里面推荐的滩羊肉真的超想试一下，还有当地的晒西瓜（字不对是不是）,0,1629195687
0,一只睿智的鸭子,男,354276505,4,我要看第二集[doge],0,1629195662
0,哦耶的超人,女,361581832,3,路人问一下，up是牧羊犬吗？[doge][doge],0,1629195189
0,啊_Li,保密,470256335,4,帅小伙的封面好像    [藏狐][嗑瓜子]！！,0,1629195185
0,伏缪,男,375532030,3,前排留名，但是我翻了两百年字典都没找出骚话[藏狐][藏狐],0,1629194484
0,LuYangXly,保密,503598595,4,为啥要上PDD？,0,1629194228
0,是个None,男,176585993,5,每次上厕所的时候看派派视频都觉得很顺畅[藏狐],0,1629194227
0,犀利利利a,保密,393832194,5,04:43,0,1629194190
0,炎二世,保密,527597441,4,热乎,0,1629194230
0,_Castiel-,保密,672892906,2,可以一直盘他摆的[doge],0,1629193826
0,柠柒佰,保密,519522479,4,好家伙18分钟那么多人,0,1629193780
0,BB-KINS,保密,456180665,4,这么短,0,1629193763
0,星灰鳞,保密,457636478,4,郁郁你怎么了郁郁  我是你粉丝啊[tv_大哭],0,1629193749
0,梦想是当一条咸鱼呀,保密,629644401,3,能别刷什么是在荒岛求生的时候去吃羊了吗，蛋黄派去荒野求生应该是在断更期间，这期视频的拍摄在这之前，微博7月27号就有发一小段的视频，自己去看看吧[微笑],0,1629193749
0,你们要的帅小伙,男,1840003480,3,标题什么时候没有“ 帅小伙 ” 我就白嫖到什么时候 [doge],0,1629193761
0,樱酱不是菜酱,女,38517131,5,可恶久了没看蛋黄派视频，光看封面都认不出来了[doge],0,1629193760
0,元长镜,男,2097454291,3,荒岛求生呢？[doge],0,1629193760
0,血泪4,男,302208810,3,前排[藏狐],0,1629193688
0,弱致,保密,496017515,4,15分钟！,0,1629193612
0,DukePluto,保密,28205776,3,4:44,0,1629193618
0,你是我存在的唯一的,男,43692304,5,《关于我转生成宁夏滩羊这件事》[doge][doge],0,1629193616
0,DukePluto,保密,28205776,3,4:44,0,1629193566
0,毒辣的牛舌,男,184554697,5,这波啊，这波是精神小伙漂流到宁夏吃羊[doge],0,1629193410
0,RhzyQ,保密,490754110,3,荒野求生荒野求生！！,0,1629193389
0,江-鹤-仙吖,女,1023459867,4,[doge]⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠤⠖⠚⢉⣩⣭⡭⠛⠓⠲⠦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡴⠋⠁⠀⠀⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢦⡀⠀⠀⠀⠀⠀⢀⡴⠃⢀⡴⢳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣆⠀⠀⠀⠀⡾⠁⣠⠋⠀⠈⢧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈展开,0,1629193425
0,少女也会翻白眼哦,女,601043195,3,来了哦,0,1629193410
0,不理不理国王二世,保密,439732177,4,兴奋的我看到新的动态还以为是荒岛求生,0,1629193354
0,工藤亲斤-,保密,57524243,5,求生荒野 快更新蛋黄派派！[大哭],0,1629193331
0,kiki是哆啦A梦,女,86003375,3,前排,0,1629193339
0,虚空时年,男,12125972,6,“有没有想过它为什么配个勺”,0,1629193250
0,站住98k还我,男,335023060,4,热乎的帅小伙[妙啊],0,1629193233
0,詩語微微,女,258223100,4,我想看小卢同学[微笑],0,1629193176
0,演讲稿-,保密,627883639,3,九分钟前！！！！,0,1629193169
0,渣渣红zzh,女,294693148,4,本期妙点:04:47,0,1629193160
0,千支qvq,保密,581585703,3,帅小猴的荒野求生记录呢[doge],0,1629193136
0,浮尤_Yuio,女,286921880,4,哇帅小伙更新啦[doge],0,1629193120
0,owdfk,保密,522686303,4,我看到视频是5分钟前发的为什么评论是7分钟前发的 球解答[微笑],0,1629193183
0,小吴行星,保密,508379080,2,买～,0,1629193145
0,时刻保持从容,保密,560708634,4,《不舍得吃了》,0,1629193138
0,甲亢患者第一号,保密,344600176,3,指路4:43（地下版）[doge],0,1629193162
0,印第安美人鱼,保密,502724171,4,连大会员都充不起的屑小伙[脱单doge],0,1629193121
0,一只苏希,保密,493681573,4,八分钟,0,1629193120
0,桃子长在橘树上,保密,187742645,4,8分钟,0,1629193118
0,目满星,男,12429891,5,荒岛呢,0,1629193092
0,all123小胖,男,40819193,5,广东人，开学就要去宁夏大学读书了，可以去那里品尝美食啦！[藏狐][藏狐][藏狐],0,1629193076
0,啊哈哈茶,男,442068833,5,外面的是羊 还是里面的是羊,0,1629193062
0,嘀嘀叭叭的柚子,女,226752767,4,弹幕里面看到了“羊不理蛋黄派”哈哈哈哈哈哈哈哈哈哈哈哈笑到我了,0,1629193009
0,W心123x,保密,84050343,3,舍不得吃，蛋黄派的话就没一句真的[脱单doge],0,1629193077
0,藏匿与你怀里,保密,646010181,3,哟 这不是帅小伙吗[doge],0,1629192982
0,不想说了算,保密,297087887,4,《帅小伙》[doge],0,1629192960
0,我不要变秃头啊,女,554469981,3,来了来了[doge][doge][脱单doge],0,1629192945
0,17showx,保密,420255585,3,出息了,0,1629192933
0,张鱼丸子爱吃章鱼,保密,504252027,4,开始走舌尖推广科普了派派,0,1629192933
0,陈昕白,保密,213520346,4,小伙在去荒岛前花七小时到宁夏去吃滩羊[doge],0,1629192896
0,阿姨洗铁路-_-,保密,471238194,4,震惊，昨天的还在帅小伙荒野求生，今天竟然在搞羊[doge][doge],0,1629192827
0,Jincla,男,625074184,4,多像呀,0,1629192865
0,钢厂小霸王__,保密,24192600,5,这期跟波桑那期好像………,0,1629192862
0,MiiManchiii,女,437192145,4,真的超级喜欢吃羊，可惜只能过年吃一次[大哭],0,1629213118
0,啵儿酱子,女,53085775,5,宁夏人在此[OK],0,1629213114
0,大海家的颜汐,女,20366033,5,派派，你说我大晚上，一个因为吃中药不能吃羊肉的看你在吃羊肉，还给你一键三连算不算铁粉了[doge],0,1629212928
0,小xiaoNC,保密,301128872,3,我去  我是宁夏的[偷笑][偷笑][偷笑][偷笑][偷笑],0,1629212597
0,华丽的鬼影闪,男,34630092,4,外日，帅小伙来青铜峡玩啊[小电视_赞]请你吃好吃的[tv_doge],0,1629212490
0,哪来五头小鹿,保密,341022990,3,蛋黄派冲！[鼓掌],0,1629212512
0,zzz_Jason,保密,480301105,3,荒野求生呢？,0,1629212231
0,瀟瀟兮,保密,23075175,3,4:41,0,1629209629
0,哦就发现,男,89616898,4,[热词系列_热乎]别抢我第一，,0,1629207580
0,兔头真香,女,15203246,4,我来啦！！,0,1629206823
0,老董夫卓,保密,487068158,4,这抓盐真的不行，才给你配勺子，结果还是用手抓还说盐难抓，我直接[笑哭],0,1629206813
0,星辰UGB,保密,617667397,3,7月30日的,0,1629204146
0,艻依李,女,432335499,4,怎么最近好多明星和博主都去宁夏，咋没人来我们甘肃看看呢,0,1629203697
0,鹤羽星晨,保密,1835483322,2,／ ￣￣  ＼　 |　ー　ー  \　 ／￣￣￣￣￣￣￣乛￣￣＼|　 ◉　◉  |　/                                             \\　　 ▱　/ ∠     UP主 我曰你仙人，给  /              ＼　　 イ　   \   句痛快话，明天更不更新/／　　　＼　     \____________________//　|　　　 \ \　|　|　　　  | |     |    |               | |（没看够的屑）,0,1629203494
0,空明舟,保密,442369764,3,看得我好饿，这就去点外卖[来古-呆滞],0,1629203456
0,系统紊乱无法显示,保密,603811225,4,封面羊（左一）与猴（右一）[doge][doge],0,1629202834
0,_悬溺__,男,510901364,3,两个小时，已凉[doge],0,1629202135
0,黏着系w北桑,男,3083293,6,想求个羊肉链接233333,0,1629201568
0,未央和他的小刺猬们,男,569781179,3,灰太猴的梦想实现了...,0,1629201337
0,沨汐丶,男,281264264,4,@白小夏 来淦羊腿 香喷喷[doge],0,1629201323
0,脸脸老姨,保密,431250726,4,封面的小羊好可爱 旁边那人谁啊[doge],0,1629201322
0,l狗子-,男,1184684852,2,初生小羊不怕猴,0,1629200956
0,源起の噩梦,男,277592640,5,你从岛上回来了？[doge],0,1629199638
0,RIPkobe8-24,保密,35536119,5,羊羊 那么可爱你怎么忍心吃它[大哭],0,1629199199
0,叁叁拾叁,保密,16423755,5,不给链接我买啥你说，你就猛吃！链接！我要链接！渣男！我也想吃呜呜呜呜呜呜[大哭],0,1629199180
0,荧火不再闪烁,女,431295268,4,椰羊是传说中的半仙之兽……..,0,1629199085
0,湘鸨,保密,541429404,3,省流小助手4：44,0,1629197715
0,Angbeats渚,保密,2612094,5,🐑：我谢谢你啊,0,1629197742
0,披着香蕉皮的神兽,男,13587743,6,这是你应该谢的[doge],0,1629197216
0,鱼筱星,保密,295909111,4,建议改为:关于衰小伙从荒岛漂到宁夏吃羊这件事[doge],0,1629197212
0,五点起床了吗,保密,34232460,5,封面好帅,0,1629197116
0,夏日祭丶,男,6187120,5,并夕夕[doge]都不用,0,1629197110
0,酒窝大姨夫,保密,297777814,3,所以，拼多多链接呢？,0,1629197001
0,-江鱼,男,442632282,4,炫神？,0,1629196993
0,采菊围墙下,保密,38772746,5,可怜的蛋的会员到期。,0,1629196922
0,Mowent,保密,322243793,4,靓仔去的那个地方吗？,0,1629196591
0,-少年的月光-,男,677064484,4,快去充大会员[妙啊],0,1629196593
0,剃头王子,保密,451906732,4,求生漂流到西北了,0,1629196096
0,超倒霉的啊,保密,1746406843,2,我来这个视频只干三件事，白嫖，白嫖，还他妈的是白嫖[doge],0,1629195758
0,默龍紋,保密,1808876591,3,不是還困在島上嗎？,0,1629195424
0,侯庆文,男,572303805,2,我的天呐，前两天还是 荒野记录了，这就出来啦，就在那里一天，你是蹭热度的吧。,0,1629195414
0,末世and空空,男,285469758,4,有靠谱的链接嘛，up发一个呗,0,1629195335
0,分分秒秒搞定你,保密,248950473,5,去宁夏寻根问祖去了属于是,0,1629195270
0,温盏清茶,保密,275843131,5,想知道在哪家店铺买的,0,1629194859
0,普契尼XXXue,保密,223354724,5,哇 作为宁夏人 好骄傲！,0,1629194866
0,手㓍爱好者,保密,259305317,5,我还想舌吻up呢，我刚从银川走[捂眼][捂眼][捂眼][捂眼],0,1629194749
0,少年的破烂与干杯,保密,509284494,4,不用谢,0,1629194542
0,星晨886,保密,312083192,4,太香啦,0,1629194265
0,想要变优秀的小淼儿,保密,504773014,4,来我大宁夏啦[星星眼][星星眼],0,1629194257
0,可以个锤子你可以,保密,90161049,5,弼羊温,0,1629194255
0,BI牌丶鹌鹑蛋,女,521725183,4,热乎的[doge],0,1629194183
0,摩拉克派,保密,174418732,5,最好吃的不是喜羊羊吗,0,1629194183
0,他喜欢说昂,保密,450964778,3,烫手！！！,0,1629193897
0,人物级人物,保密,487921344,3,感觉是拼多多的恰饭视频,0,1629193820
0,会将晚风留予凡仔吗,保密,647985646,2,5:50  19分钟前，看到弹幕一个nb人士说半夜看的，饿了[辣眼睛][辣眼睛][辣眼睛],0,1629193839
0,入口即化33,保密,518590783,4,标题逐渐百度化[doge],0,1629193754
0,这人超狠,男,10973610,5,荒野记录呢？贤宝宝[doge],0,1629193719
0,今天我有看到落日哦,女,399148354,4,不荒野 了 嘛？？？哈哈哈哈哈[doge],0,1629193719
0,既然昵称那么长就叫爸爸好了,保密,72362272,4,16分钟,0,1629193620
0,做一个白嫖党,男,445088331,4,小羊不干净了[doge],0,1629193538
0,穗染子--,保密,471188096,4,省流大师：妙啊～～,0,1629193433
0,备胎的备胎侠,保密,6967795,6,封面是兄弟重逢吗[doge],0,1629193414
0,琳玖Lynnine09,女,196300112,4,都来这么早啊，赶紧找个位子坐💺💺💺💺💺💺💺💺💺💺💺💺[脱单doge]💺💺💺💺💺💺💺💺💺💺💺💺💺💺💺💺💺💺💺,0,1629193377
0,布莱克丶道格,保密,17643043,5,难怪最近都不骚气了，原来是去吃羊大补了。[微笑],0,1629193366
0,风中寒鸦,保密,271806693,5,长得好像啊，这两个。 Up主应该是左边的吧,0,1629193360
0,bbi8bol_,保密,22449972,4,本期有妙，请放心观看[doge][doge],0,1629193343
0,来自未来的HT,保密,480422027,4,你还是改不了翻评论区的习惯，彦祖[脱单doge],0,1629193334
0,看到我让我滚去休息,保密,695641674,3,空降 4:43有妙,0,1629193336
0,__小孩_,保密,515085298,3,十分钟前？我出息了,0,1629193259
0,学物理是什么人间疾苦,女,26660370,5,荒野记录呢[doge],0,1629193244
0,御の日和,保密,32359900,5,肥羊料理[doge],0,1629193246
0,章忠兴,男,1541008206,3,看了一会儿变成5分钟前了[doge],0,1629193233
0,不灭星座,保密,437209591,4,羊看见外面有个猴子拿着一堆草，感觉很奇怪。[doge],0,1629193265
0,等神里ing,男,450457761,5,众所周知，求生只有一集,0,1629193232
0,catharine-Lucife,女,65401298,4,帅小猴花七个小时去吃正宗宁夏滩羊肉，果然名不虚传,0,1629193200
0,张黄毛,保密,287877491,4,太香啊[doge],0,1629193185
0,孤影醉月,女,393210116,3,省流助手：猴喂羊,0,1629193161
0,小段小段小段小段小段,保密,693636024,3,八分钟好耶,0,1629193145
0,冬轻,保密,18064,5,？？？？ 小卢为什么不给出镜？？？,0,1629193188
0,翻云華,保密,501890260,4,好快,0,1629193143
0,河灌狼,男,433561903,2,[doge]⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠤⠖⠚⢉⣩⣭⡭⠛⠓⠲⠦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡴⠋⠁⠀⠀⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢦⡀⠀⠀⠀⠀⠀⢀⡴⠃⢀⡴⢳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣆⠀⠀⠀⠀⡾⠁⣠⠋⠀⠈⢧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈展开,0,1629193088
0,保加比利亚妖王,男,383286537,4,帅小伙——封面右一,0,1629193088
0,蛋黄且派派66,保密,1468130644,3,[藏狐]省流小助手：抓羊🐏吃羊🐏恰饭做羊🐏吃羊🐏,0,1629193063
0,掉秤没,保密,35722018,5,小伙见到了  帅呢？[脱单doge],0,1629192962
0,忘机无羡要天天,女,310260008,3,五分钟！,0,1629192966
0,亿路向北,男,454787862,5,[藏狐],0,1629192952
0,喔呜_,男,1493835528,2,人家想看giaogiao的荒野求生,0,1629192952
0,钰琳21,保密,1740409728,3,[doge]⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠤⠖⠚⢉⣩⣭⡭⠛⠓⠲⠦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡴⠋⠁⠀⠀⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢦⡀⠀⠀⠀⠀⠀⢀⡴⠃⢀⡴⢳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣆⠀⠀⠀⠀⡾⠁⣠⠋⠀⠈⢧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈https://b23.tv/BV1oA411H7Uu,0,1629192736
0,大白鹅嚯嚯,保密,34772820,5,看来是荒野求生素材太大，剪辑难度较大了[doge][脱单doge],0,1629192724
0,士多啤黎酱,女,173407797,5,从荒野求生的海边去到了宁夏[doge],0,1629192698
0,哎呦喂布朗熊,女,8693708,6,给我吃亿口,0,1629196135
0,饭碗的彼岸,男,78065258,4,荒野第二天去吃只羊解解腻[藏狐],0,1629197283
0,晨阳不爱动,男,386159987,5,这就从岛上回来啦？,0,1629249426
0,望月昕夕,女,35121009,5,爱了爱了,0,1629249301
0,YHY阿玉,女,390191985,3,你咋回来了[doge],0,1629216847
0,爱背书的北北,女,226587405,3,猴飞羊跳[doge],0,1629214935
0,抖音花麟,男,2058337703,3,这个up主是个标题党，哪有帅小伙，我只看到一只猴子在吃肉[doge],0,1629214181
0,Domain-Name,保密,348383931,4,肥羊料理[OK],0,1629213171
0,代号柒的男人,保密,399826620,3,盐池人表示很自豪毕竟我们盐池的滩羊[doge],0,1629213142
0,索菲sama丶,保密,193350027,5,我不管。我要看求生[doge],0,1629211218
0,-蒙古-上单,保密,385474046,5,这期质量可以[脱单doge],0,1629209285
0,火影求带,女,406073825,4,打卡,0,1629209085
0,牛马小李博,男,317068713,5,等等，你不是在荒岛求生吗？,0,1629209042
0,kiwiHR,保密,27738453,6,论从荒野求生到戈壁滩羊[阴险],0,1629208420
0,拖延症后期,男,2712628,6,PDD可以买到 但是要看命是不是 [OK],0,1629208204
0,木风妹妹,保密,399292809,4,好家伙，拿着肉凑近的时候，我还以为喂小卢同学吃,0,1629208203
0,宇宙大脸姨,女,367507976,4,啊啊啊啊啊啊啊 蛋黄派去了我的家乡！！！,0,1629207628
0,wait南,保密,407493549,5,小🐑好可爱[给心心][给心心][脱单doge],0,1629207593
0,年千万啊！,女,33081970,4,[惊喜],0,1629206301
0,浩二W,保密,491446507,3,店铺发出来啊,0,1629206170
0,阿狸兮秋风,保密,366083434,5,救命！！！小羊太可爱了[跪了][跪了]可爱死我了[大哭],0,1629205973
0,行时心安,保密,1602843360,2,[热词系列_好耶],0,1629204505
0,挑战玩家,保密,648102117,4,宁夏人集合！我先来，我是银川的[打call],0,1629204066
0,方桃憨憨,保密,1406619279,3,[藏狐][藏狐]【藏】,0,1629203416
0,吕品品_,保密,412495084,4,求推荐好吃的干蘸辣椒面,0,1629202173
0,神奇の剩叶,男,526077482,4,帅小伙呢？你骗人！,0,1629201732
0,隔壁猫在舔毛,保密,495955,4,所以链接呢,0,1629201577
0,William汤泽恩,保密,1486717248,2,我想妙了[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][滑稽][大哭][大哭][大哭][大哭][大哭][大哭],0,1629201394
0,满杯凤梨没有了,女,473380089,4,一分五十那里，年度十大感人故事：探亲,0,1629201242
0,唐机辰红豆,男,12538989,5,看封面还以为是顶针,0,1629200967
0,bili_605012785,保密,605012785,3,[狗子],0,1629200660
0,夙夜丶在公,保密,165488944,4,up你好，我是你的视频盗窃者，最近你的更新速度很慢，导致我的粉丝等不及了。所以麻烦你快点更新不要让我的粉丝等太久，我希望你不要不识好歹。,0,1629200355
0,大脑片,男,77940663,5,你发生了什么,0,1629199607
0,风雨难求,男,245150565,5,蛋黄派是用贤宝宝开的任意门回来做的视频[doge],0,1629199507
0,冷空气东移南下,男,6512653,6,果然说相声就需要一个吐槽的，女朋友一吐槽就有效果了,0,1629199191
0,薄荷予凉枝,保密,12020800,5,蛋黄派你好，我的小学生弟弟已经刷完了你全部的视频，建议你赶快更新，不然他就抛弃你去找贤宝宝了[脱单doge],0,1629199086
0,夜安风不月,保密,53780301,5,老实说，吃腻了[笑哭],0,1629199012
0,坠入凡间的谦公子,保密,35120582,4,高产似[doge],0,1629199013
0,翟大翟大翟,保密,319737729,4,青海羊肉也贼好吃😋,0,1629198616
0,LLL_king,男,1706486785,3,本来想三连的，但pdd，所以我只点赞,0,1629198437
0,是我66,保密,407408846,5,所以dsp是女朋友买的吗[doge],0,1629198434
0,Charlotte-174,保密,149368661,4,上去,0,1629198426
0,Charlotte-174,保密,149368661,4,lalala[阴险],0,1629198250
0,那只毛毛虫,男,318827401,5,牧羊猴[doge],0,1629197750
0,不知名的杰M,男,453657957,3,猝不及防属于是,0,1629197126
0,灬弧光i,保密,277059701,3,为什么有勺子不用呢？众所周知，动物和人的区别，人会使用，制造工具。。。而动物[doge]派嫂你说呢,0,1629196910
0,河南一定中嗯,保密,604678231,3,大会员没了[滑稽][滑稽][滑稽],0,1629196422
0,栖夜_嘶呀_莉丝,保密,381726793,4,一刷一个评论[藏狐],0,1629196180
0,nai兮,保密,405261655,5,封面夺笋呀[doge],0,1629196122
0,剃头王子,保密,451906732,4,一个钟前,0,1629196075
0,沈明忆,保密,38410294,5,帅小伙，帅小火[傲娇]禁止谐音梗,0,1629195765
0,你给路达哟丶,男,291031271,4,视频看完了，帅小伙呢？,0,1629195699
0,刻晴爷老婆-,男,474224526,4,肾宝宝，荒岛求生呢？,0,1629195591
0,爱笑男孩孙岩林,男,382939179,5,帅小伙抓羊——牧羊犬[doge],0,1629195432
0,会掀被子の寿司,女,371286514,5,荒岛求生呢？,0,1629195349
0,文化路大爷,男,389315759,5,没有链接差评,0,1629195216
0,xReJend,保密,27321000,5,封面好像新品藏狐[藏狐]bushi,0,1629194948
0,第五个周日,男,440814798,2,在荒野找到的餐馆吗,0,1629194911
0,厌世小小泽,男,302323387,5,[doge]⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠤⠖⠚⢉⣩⣭⡭⠛⠓⠲⠦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡴⠋⠁⠀⠀⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢦⡀⠀⠀⠀⠀⠀⢀⡴⠃⢀⡴⢳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣆⠀⠀⠀⠀⡾⠁⣠⠋⠀⠈⢧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈展开,0,1629194813
0,威爱皮中皮,男,23338320,6,求生一半回来吃个羊[doge][doge],0,1629194800
0,呵呵1234k,保密,20860497,5,所以在哪里下单？哪个店？,0,1629194854
0,阿修罗族逍遥氏迷怅,男,25964047,3,家人们，这是哥哥！,0,1629194811
0,蟑螂恶霸hhh,保密,241799399,5,为什么能活着发视频[doge],0,1629194752
0,酸奶55,保密,14696451,5,5：10 视频突然加速我还以为帅小火抽筋了[藏狐],0,1629194607
0,炒鸡沙雕,保密,1050603970,2,丑（还是帅？）小伙，你是不是因为录荒岛生存的时候因为海岛特殊原因相机没电，想更其他视频？[doge][妙啊],0,1629194602
0,溫酒叙余生卍,男,44392291,5,省流：🌊🪨🌲-✈️          🐑🐑🐑🐑🐑🐑💨💨     🏃🏻          🔪-🍖-🤪妙啊～～,0,1629194539
0,KFPersist,女,29427883,5,可恶 在那里说半天 发链接啊丑小伙[无语],0,1629194406
0,溫酒叙余生卍,男,44392291,5,荒野求生第二天梗概:丑猴子和帅尼、帅贤因争执闹掰。所以一个人连夜造了个木筏顺水飘到了宁夏，顺带吃了个羊。这么说很合理吧[doge][doge][doge],0,1629194404
0,Enternals,保密,12096514,5,用小火加热他不帅吗=小火很帅=帅小火[doge][doge][doge],0,1629194279
0,_Daphne__,女,44678321,5,17分钟前，我没机会了[藏狐],0,1629194201
0,多欧,保密,472373807,3,17：57,0,1629194251
0,花里胡哨的精彩,男,142485912,3,帅小伙《解救》滩羊[doge][doge],0,1629194249
0,改名字希望能中奖,女,1367112472,3,好耶！！！！[吃瓜][吃瓜],0,1629194203
0,神降临之时,保密,443841286,4,热乎,0,1629193987
0,榴莲炖猫屎,保密,245719277,5,羊不理猴[doge],0,1629193987
0,KukukU丶Kuma,男,110881651,5,你比牧羊犬还管用呐[doge],0,1629193975
0,回开房间可是觉得机械设备家,保密,389282847,3,其实直接用盐煮再蘸辣椒粉就很棒了,0,1629193988
0,黑马竟是我自己,保密,1016736774,2,下期预告：帅小伙........,0,1629193887
0,在线回收装备,男,437063520,5,羊羊这么可爱，怎么可以…,0,1629193888
0,未知原宿,男,317021097,5,封面是双胞胎吗[doge],0,1629193854
0,佼兮兮,女,83163333,4,帅小伙的求生呢,0,1629193820
0,Yin-樱七a,女,1259382371,2,[藏狐]本以为是第二期[藏狐],0,1629193813
0,吴轩翥,保密,497492916,4,20分钟！[doge],0,1629193807
0,小食界生,保密,510543470,3,帅小伙要是不丑 还挺帅的[脱单doge],0,1629193885
0,cloudskyyy,保密,151493966,3,本期有妙4：46[doge],0,1629193863
0,橙汁解渴,男,23302000,5,我没有记错的话，你这个臭（丑）小伙儿 这个视频之前在微博发过了吧[doge],0,1629193851
0,胖胖溜,保密,67268360,4,省流大师：有妙[脱单doge],0,1629193699
0,晨曦遗忘,保密,32804780,4,省流：有妙,0,1629193711
0,j黎j,女,1880326528,2,帅小伙，终于更新啦！,0,1629193669
0,娄台倒影入池塘cs,女,241240958,4,省流带师:本集有妙,0,1629193665
0,平踏,男,1780313877,2,御羊高手[热词系列_妙啊],0,1629193653
0,Floedaor,保密,639629999,4,白嫖吗谢谢[doge],0,1629193659
0,鲨鱼辣椒不太能吃辣椒,女,34181192,5,丑小伙能把自己的戏份给帅小羊不[doge],0,1629193652
0,上冈朔月,女,80425566,4,16分钟前[打call],0,1629193664
0,叫我duck_,女,310955391,3,他运镜一直可以的[doge],0,1629193648
0,狗卷咩,女,411482697,5,小羊好可爱[星星眼],0,1629193598
0,狼及狼以下,保密,137848952,5,有没有小伙伴买了记得回来反馈一下嚎,0,1629193592
0,我喜欢吃点,男,334402617,4,不是求生吗,0,1629193577
0,笙寂i,保密,194560481,4,求生前？,0,1629193498
0,嬴冢虎,男,498096446,2,呢个烂怂羊肉膻求滴，吃个撒呢嘛（宁夏人[doge][doge][doge][doge]）,0,1629193563
0,-是梦醒啊-,保密,3989332,6,在荒岛饿的不行了跑去涮了个羊肉[doge],0,1629193495
0,鹿目まどかa,保密,197678447,3,帅小伙终于双更新了[藏狐],0,1629193537
0,Cx330ー,男,314064150,4,羊羊这么可爱，为什么要吃羊羊[脱单doge],0,1629193439
0,贪玩月月,保密,161818440,5,那个，请问左边的是帅小伙还是右边的是帅小伙？,0,1629193421
0,XinzhaiDem,男,398012615,4,小火不帅怎么办[藏狐],0,1629193414
0,南辞wwxx,女,409584090,2,13分钟,0,1629193423
0,望仔是添d,女,650583273,2,这🐑莫名像丑小伙[doge],0,1629193444
0,我想有个酷酷的id,女,152235432,5,三连就不给了啊，我在这里吃速冻饺子，你搁这儿吃羊肉[藏狐],0,1629193359
0,Godlen维,保密,35356636,4,前排！！！！,0,1629193348
0,秃头妇女边白熙,女,175455724,5,荒野求生之与羊共舞,0,1629193348
0,是你的一水吗,女,650797956,3,[doge],0,1629193356
0,似风吹过人间,保密,1463999095,2,荒野求生呢[大哭],0,1629193346
